metodo,tipo,params,valor,tempo,rep,stdout,erro,timestamp
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,649,248",247.0,1.8137612342834473,0,247.00,,1764717478.2259781
Algoritmo Genético,default,"750,250,500,879,500,250,750,500,500,248",-381.0,1.9634876251220703,0,-381.00,,1764717478.3757045
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,649,248",247.0,2.019852876663208,0,247.00,,1764717478.4320698
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,248",196.0,2.0258748531341553,0,196.00,,1764717478.4380918
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,500",-52.0,2.035886287689209,0,-52.00,,1764717478.4481032
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,649,500",-1.0,2.035886287689209,0,-1.00,,1764717478.4481032
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,248",196.0,2.099252462387085,0,196.00,,1764717478.5114694
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,649,248",247.0,2.2756869792938232,0,247.00,,1764717478.687904
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,649,248",247.0,1.3127493858337402,0,247.00,,1764717479.5387275
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,649,248",247.0,1.2584164142608643,0,247.00,,1764717479.634121
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,649,248",247.0,1.1860177516937256,0,247.00,,1764717479.634121
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,248",196.0,1.2814052104949951,0,196.00,,1764717479.7295084
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,248",196.0,1.2914166450500488,0,196.00,,1764717479.7295084
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,742",-294.0,1.4244766235351562,0,-294.00,,1764717479.8565464
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,500",-52.0,1.440469741821289,0,-52.00,,1764717479.951939
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,500,248",196.0,1.327385663986206,0,196.00,,1764717480.0152895
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,649,248",247.0,1.7095062732696533,0,247.00,,1764717481.7247958
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,649,248",247.0,1.756821632385254,0,247.00,,1764717481.7721112
Algoritmo Genético,default,"750,250,500,302,500,250,750,500,649,248",247.0,1.766340970993042,0,247.00,,1764717481.7816305
